Level 1,Level 2,Level 3,KO,ID
Not Mapped,Not Mapped,Not mapped,sce_YNL022C,YNL022C
Not Mapped,Not Mapped,Not mapped,sce_YKL159C,YKL159C
Not Mapped,Not Mapped,Not mapped,sce_YOR220W,YOR220W
Not Mapped,Not Mapped,Not mapped,sce_YMR075W,YMR075W
Not Mapped,Not Mapped,Not mapped,sce_YBR005W,YBR005W
Not Mapped,Not Mapped,Not mapped,sce_YDR003W,YDR003W
Not Mapped,Not Mapped,Not mapped,sce_YJL204C,YJL204C
Not Mapped,Not Mapped,Not mapped,sce_YDL135C,YDL135C
Not Mapped,Not Mapped,Not mapped,sce_YOR285W,YOR285W
Not Mapped,Not Mapped,Not mapped,sce_YOR286W,YOR286W
Not Mapped,Not Mapped,Not mapped,sce_YJL217W,YJL217W
Not Mapped,Not Mapped,Not mapped,sce_YDR028C,YDR028C
Not Mapped,Not Mapped,Not mapped,sce_YLR387C,YLR387C
Not Mapped,Not Mapped,Not mapped,sce_YBR267W,YBR267W
Not Mapped,Not Mapped,Not mapped,sce_YCL001W,YCL001W
Not Mapped,Not Mapped,Not mapped,sce_YFR051C,YFR051C
Not Mapped,Not Mapped,Not mapped,sce_YPL010W,YPL010W
Not Mapped,Not Mapped,Not mapped,sce_YOL080C,YOL080C
Not Mapped,Not Mapped,Not mapped,sce_YJL173C,YJL173C
Not Mapped,Not Mapped,Not mapped,sce_YBR052C,YBR052C
Not Mapped,Not Mapped,Not mapped,sce_YLR073C,YLR073C
Not Mapped,Not Mapped,Not mapped,sce_YOR127W,YOR127W
Not Mapped,Not Mapped,Not mapped,sce_YDR379W,YDR379W
Not Mapped,Not Mapped,Not mapped,sce_YPR115W,YPR115W
Not Mapped,Not Mapped,Not mapped,sce_YBR260C,YBR260C
Not Mapped,Not Mapped,Not mapped,sce_YFL047W,YFL047W
Not Mapped,Not Mapped,Not mapped,sce_YER067W,YER067W
Not Mapped,Not Mapped,Not mapped,sce_YLR071C,YLR071C
Not Mapped,Not Mapped,Not mapped,sce_YLR039C,YLR039C
Not Mapped,Not Mapped,Not mapped,sce_YGR250C,YGR250C
Not Mapped,Not Mapped,Not mapped,sce_YCR028C-A,YCR028C-A
Not Mapped,Not Mapped,Not mapped,sce_YHL027W,YHL027W
Not Mapped,Not Mapped,Not mapped,sce_YBR192W,YBR192W
Not Mapped,Not Mapped,Not mapped,sce_YHR197W,YHR197W
Not Mapped,Not Mapped,Not mapped,sce_YPL208W,YPL208W
Not Mapped,Not Mapped,Not mapped,sce_YDR198C,YDR198C
Not Mapped,Not Mapped,Not mapped,sce_YBR030W,YBR030W
Not Mapped,Not Mapped,Not mapped,sce_YDR257C,YDR257C
Not Mapped,Not Mapped,Not mapped,sce_YMR247C,YMR247C
Not Mapped,Not Mapped,Not mapped,sce_YPR018W,YPR018W
Not Mapped,Not Mapped,Not mapped,sce_YDR091C,YDR091C
Not Mapped,Not Mapped,Not mapped,sce_YDL001W,YDL001W
Not Mapped,Not Mapped,Not mapped,sce_YFR048W,YFR048W
Not Mapped,Not Mapped,Not mapped,sce_YGL107C,YGL107C
Not Mapped,Not Mapped,Not mapped,sce_YEL050C,YEL050C
Not Mapped,Not Mapped,Not mapped,sce_YDR279W,YDR279W
Not Mapped,Not Mapped,Not mapped,sce_YCL028W,YCL028W
Not Mapped,Not Mapped,Not mapped,sce_YOR018W,YOR018W
Not Mapped,Not Mapped,Not mapped,sce_YGL171W,YGL171W
Not Mapped,Not Mapped,Not mapped,sce_YLR371W,YLR371W
Not Mapped,Not Mapped,Not mapped,sce_YJL144W,YJL144W
Not Mapped,Not Mapped,Not mapped,sce_YMR200W,YMR200W
Not Mapped,Not Mapped,Not mapped,sce_YBL093C,YBL093C
Not Mapped,Not Mapped,Not mapped,sce_YJL011C,YJL011C
Not Mapped,Not Mapped,Not mapped,sce_YHR088W,YHR088W
Not Mapped,Not Mapped,Not mapped,sce_YKR081C,YKR081C
Not Mapped,Not Mapped,Not mapped,sce_YER169W,YER169W
Not Mapped,Not Mapped,Not mapped,sce_YIL119C,YIL119C
Not Mapped,Not Mapped,Not mapped,sce_YGL004C,YGL004C
Not Mapped,Not Mapped,Not mapped,sce_YDR333C,YDR333C
Not Mapped,Not Mapped,Not mapped,sce_YPL009C,YPL009C
Not Mapped,Not Mapped,Not mapped,sce_YMR131C,YMR131C
Not Mapped,Not Mapped,Not mapped,sce_YIL153W,YIL153W
Not Mapped,Not Mapped,Not mapped,sce_YDR087C,YDR087C
Not Mapped,Not Mapped,Not mapped,sce_YPL012W,YPL012W
Not Mapped,Not Mapped,Not mapped,sce_YKL082C,YKL082C
Not Mapped,Not Mapped,Not mapped,sce_YPR143W,YPR143W
Not Mapped,Not Mapped,Not mapped,sce_YDR412W,YDR412W
Not Mapped,Not Mapped,Not mapped,sce_YOR287C,YOR287C
Not Mapped,Not Mapped,Not mapped,sce_YMR229C,YMR229C
Not Mapped,Not Mapped,Not mapped,sce_YDR083W,YDR083W
Not Mapped,Not Mapped,Not mapped,sce_YPR137W,YPR137W
Not Mapped,Not Mapped,Not mapped,sce_YOR294W,YOR294W
Not Mapped,Not Mapped,Not mapped,sce_YIL127C,YIL127C
Not Mapped,Not Mapped,Not mapped,sce_YBR246W,YBR246W
Not Mapped,Not Mapped,Not mapped,sce_YOL048C,YOL048C
Not Mapped,Not Mapped,Not mapped,sce_YPL193W,YPL193W
Not Mapped,Not Mapped,Not mapped,sce_YLR221C,YLR221C
Not Mapped,Not Mapped,Not mapped,sce_YCR072C,YCR072C
Not Mapped,Not Mapped,Not mapped,sce_YJR127C,YJR127C
Not Mapped,Not Mapped,Not mapped,sce_YDR041W,YDR041W
Not Mapped,Not Mapped,Not mapped,sce_YER050C,YER050C
Not Mapped,Not Mapped,Not mapped,sce_YNR037C,YNR037C
Not Mapped,Not Mapped,Not mapped,sce_YKL155C,YKL155C
Not Mapped,Not Mapped,Not mapped,sce_YGL129C,YGL129C
Not Mapped,Not Mapped,Not mapped,sce_YDR175C,YDR175C
Not Mapped,Not Mapped,Not mapped,sce_YIL093C,YIL093C
Not Mapped,Not Mapped,Not mapped,sce_YGR215W,YGR215W
Not Mapped,Not Mapped,Not mapped,sce_YDR494W,YDR494W
Not Mapped,Not Mapped,Not mapped,sce_YMR266W,YMR266W
Not Mapped,Not Mapped,Not mapped,sce_YOL138C,YOL138C
Not Mapped,Not Mapped,Not mapped,sce_YHR087W,YHR087W
Not Mapped,Not Mapped,Not mapped,sce_YOR118W,YOR118W
Not Mapped,Not Mapped,Not mapped,sce_YPL183W-A,YPL183W-A
Not Mapped,Not Mapped,Not mapped,sce_YGL244W,YGL244W
Not Mapped,Not Mapped,Not mapped,sce_YOL067C,YOL067C
Not Mapped,Not Mapped,Not mapped,sce_YBL103C,YBL103C
Not Mapped,Not Mapped,Not mapped,sce_YDL025C,YDL025C
Not Mapped,Not Mapped,Not mapped,sce_YMR185W,YMR185W
Not Mapped,Not Mapped,Not mapped,sce_YER139C,YER139C
Not Mapped,Not Mapped,Not mapped,sce_YDR066C,YDR066C
Not Mapped,Not Mapped,Not mapped,sce_YOR077W,YOR077W
Not Mapped,Not Mapped,Not mapped,sce_YGR161C,YGR161C
Not Mapped,Not Mapped,Not mapped,sce_YPL183C,YPL183C
Not Mapped,Not Mapped,Not mapped,sce_YGR275W,YGR275W
Not Mapped,Not Mapped,Not mapped,sce_YDR289C,YDR289C
Not Mapped,Not Mapped,Not mapped,sce_YNL206C,YNL206C
Not Mapped,Not Mapped,Not mapped,sce_YHR154W,YHR154W
Not Mapped,Not Mapped,Not mapped,sce_YDR139C,YDR139C
Not Mapped,Not Mapped,Not mapped,sce_YOR216C,YOR216C
Not Mapped,Not Mapped,Not mapped,sce_YOR138C,YOR138C
Not Mapped,Not Mapped,Not mapped,sce_YCR009C,YCR009C
Not Mapped,Not Mapped,Not mapped,sce_YDR388W,YDR388W
Not Mapped,Not Mapped,Not mapped,sce_YBR095C,YBR095C
Not Mapped,Not Mapped,Not mapped,sce_YDL076C,YDL076C
Not Mapped,Not Mapped,Not mapped,sce_YKL212W,YKL212W
Not Mapped,Not Mapped,Not mapped,sce_YDR159W,YDR159W
Not Mapped,Not Mapped,Not mapped,sce_YDR129C,YDR129C
Not Mapped,Not Mapped,Not mapped,sce_YDR389W,YDR389W
Not Mapped,Not Mapped,Not mapped,sce_YBR280C,YBR280C
Not Mapped,Not Mapped,Not mapped,sce_YPL274W,YPL274W
Not Mapped,Not Mapped,Not mapped,sce_YHR083W,YHR083W
Not Mapped,Not Mapped,Not mapped,sce_YMR060C,YMR060C
Not Mapped,Not Mapped,Not mapped,sce_YNL026W,YNL026W
Not Mapped,Not Mapped,Not mapped,sce_YER047C,YER047C
Not Mapped,Not Mapped,Not mapped,sce_YFR040W,YFR040W
Not Mapped,Not Mapped,Not mapped,sce_YJL098W,YJL098W
Not Mapped,Not Mapped,Not mapped,sce_YKR028W,YKR028W
Not Mapped,Not Mapped,Not mapped,sce_YMR263W,YMR263W
Not Mapped,Not Mapped,Not mapped,sce_YGL229C,YGL229C
Not Mapped,Not Mapped,Not mapped,sce_YDL153C,YDL153C
Not Mapped,Not Mapped,Not mapped,sce_YGR263C,YGR263C
Not Mapped,Not Mapped,Not mapped,sce_YDR351W,YDR351W
Not Mapped,Not Mapped,Not mapped,sce_YHR103W,YHR103W
Not Mapped,Not Mapped,Not mapped,sce_YHL034C,YHL034C
Not Mapped,Not Mapped,Not mapped,sce_YOR329C,YOR329C
Not Mapped,Not Mapped,Not mapped,sce_YPR129W,YPR129W
Not Mapped,Not Mapped,Not mapped,sce_YHR205W,YHR205W
Not Mapped,Not Mapped,Not mapped,sce_YDL139C,YDL139C
Not Mapped,Not Mapped,Not mapped,sce_YGR049W,YGR049W
Not Mapped,Not Mapped,Not mapped,sce_YBR037C,YBR037C
Not Mapped,Not Mapped,Not mapped,sce_YBR024W,YBR024W
Not Mapped,Not Mapped,Not mapped,sce_YOR367W,YOR367W
Not Mapped,Not Mapped,Not mapped,sce_YJL080C,YJL080C
Not Mapped,Not Mapped,Not mapped,sce_YER120W,YER120W
Not Mapped,Not Mapped,Not mapped,sce_YGL126W,YGL126W
Not Mapped,Not Mapped,Not mapped,sce_YMR272C,YMR272C
Not Mapped,Not Mapped,Not mapped,sce_YGL083W,YGL083W
Not Mapped,Not Mapped,Not mapped,sce_YGR245C,YGR245C
Not Mapped,Not Mapped,Not mapped,sce_YDR469W,YDR469W
Not Mapped,Not Mapped,Not mapped,sce_YMR074C,YMR074C
Not Mapped,Not Mapped,Not mapped,sce_YOL098C,YOL098C
Not Mapped,Not Mapped,Not mapped,sce_YOL071W,YOL071W
Not Mapped,Not Mapped,Not mapped,sce_YDR511W,YDR511W
Not Mapped,Not Mapped,Not mapped,sce_YBR269C,YBR269C
Not Mapped,Not Mapped,Not mapped,sce_YKL193C,YKL193C
Not Mapped,Not Mapped,Not mapped,sce_YGL056C,YGL056C
Not Mapped,Not Mapped,Not mapped,sce_YBR214W,YBR214W
Not Mapped,Not Mapped,Not mapped,sce_YIL084C,YIL084C
Not Mapped,Not Mapped,Not mapped,sce_YGL224C,YGL224C
Not Mapped,Not Mapped,Not mapped,sce_YBL104C,YBL104C
Not Mapped,Not Mapped,Not mapped,sce_YDR164C,YDR164C
Not Mapped,Not Mapped,Not mapped,sce_YLR166C,YLR166C
Not Mapped,Not Mapped,Not mapped,sce_YNR026C,YNR026C
Not Mapped,Not Mapped,Not mapped,sce_YMR079W,YMR079W
Not Mapped,Not Mapped,Not mapped,sce_YGL233W,YGL233W
Not Mapped,Not Mapped,Not mapped,sce_YPL085W,YPL085W
Not Mapped,Not Mapped,Not mapped,sce_YBL050W,YBL050W
Not Mapped,Not Mapped,Not mapped,sce_YNL272C,YNL272C
Not Mapped,Not Mapped,Not mapped,sce_YNL287W,YNL287W
Not Mapped,Not Mapped,Not mapped,sce_YDR238C,YDR238C
Not Mapped,Not Mapped,Not mapped,sce_YGL137W,YGL137W
Not Mapped,Not Mapped,Not mapped,sce_YIL076W,YIL076W
Not Mapped,Not Mapped,Not mapped,sce_YER008C,YER008C
Not Mapped,Not Mapped,Not mapped,sce_YLR440C,YLR440C
Not Mapped,Not Mapped,Not mapped,sce_YDR166C,YDR166C
Not Mapped,Not Mapped,Not mapped,sce_YIL068C,YIL068C
Not Mapped,Not Mapped,Not mapped,sce_YDR170C,YDR170C
Not Mapped,Not Mapped,Not mapped,sce_YPR055W,YPR055W
Not Mapped,Not Mapped,Not mapped,sce_YCR067C,YCR067C
Not Mapped,Not Mapped,Not mapped,sce_YMR086W,YMR086W
Not Mapped,Not Mapped,Not mapped,sce_YKL105C,YKL105C
Not Mapped,Not Mapped,Not mapped,sce_YLR430W,YLR430W
Not Mapped,Not Mapped,Not mapped,sce_YKR029C,YKR029C
Not Mapped,Not Mapped,Not mapped,sce_YHR207C,YHR207C
Not Mapped,Not Mapped,Not mapped,sce_YOR165W,YOR165W
Not Mapped,Not Mapped,Not mapped,sce_YNL049C,YNL049C
Not Mapped,Not Mapped,Not mapped,sce_YHR098C,YHR098C
Not Mapped,Not Mapped,Not mapped,sce_YJR095W,YJR095W
Not Mapped,Not Mapped,Not mapped,sce_YJL145W,YJL145W
Not Mapped,Not Mapped,Not mapped,sce_YLL003W,YLL003W
Not Mapped,Not Mapped,Not mapped,sce_YKL051W,YKL051W
Not Mapped,Not Mapped,Not mapped,sce_YOR140W,YOR140W
Not Mapped,Not Mapped,Not mapped,sce_YOR021C,YOR021C
Not Mapped,Not Mapped,Not mapped,sce_YLR403W,YLR403W
Not Mapped,Not Mapped,Not mapped,sce_YBL102W,YBL102W
Not Mapped,Not Mapped,Not mapped,sce_YLR336C,YLR336C
Not Mapped,Not Mapped,Not mapped,sce_YJR134C,YJR134C
Not Mapped,Not Mapped,Not mapped,sce_YOR057W,YOR057W
Not Mapped,Not Mapped,Not mapped,sce_YOR007C,YOR007C
Not Mapped,Not Mapped,Not mapped,sce_YGL228W,YGL228W
Not Mapped,Not Mapped,Not mapped,sce_YKL130C,YKL130C
Not Mapped,Not Mapped,Not mapped,sce_YBR130C,YBR130C
Not Mapped,Not Mapped,Not mapped,sce_YOR035C,YOR035C
Not Mapped,Not Mapped,Not mapped,sce_YBR258C,YBR258C
Not Mapped,Not Mapped,Not mapped,sce_YIL104C,YIL104C
Not Mapped,Not Mapped,Not mapped,sce_YDL212W,YDL212W
Not Mapped,Not Mapped,Not mapped,sce_YDL225W,YDL225W
Not Mapped,Not Mapped,Not mapped,sce_YGR112W,YGR112W
Not Mapped,Not Mapped,Not mapped,sce_YBR103W,YBR103W
Not Mapped,Not Mapped,Not mapped,sce_YNL236W,YNL236W
Not Mapped,Not Mapped,Not mapped,sce_YDR422C,YDR422C
Not Mapped,Not Mapped,Not mapped,sce_YGL208W,YGL208W
Not Mapped,Not Mapped,Not mapped,sce_YNL257C,YNL257C
Not Mapped,Not Mapped,Not mapped,sce_YMR140W,YMR140W
Not Mapped,Not Mapped,Not mapped,sce_YNL007C,YNL007C
Not Mapped,Not Mapped,Not mapped,sce_YKR072C,YKR072C
Not Mapped,Not Mapped,Not mapped,sce_YNL032W,YNL032W
Not Mapped,Not Mapped,Not mapped,sce_YKR100C,YKR100C
Not Mapped,Not Mapped,Not mapped,sce_YHR149C,YHR149C
Not Mapped,Not Mapped,Not mapped,sce_YHR206W,YHR206W
Not Mapped,Not Mapped,Not mapped,sce_YNL311C,YNL311C
Not Mapped,Not Mapped,Not mapped,sce_YPL026C,YPL026C
Not Mapped,Not Mapped,Not mapped,sce_YBL061C,YBL061C
Not Mapped,Not Mapped,Not mapped,sce_YBL007C,YBL007C
Not Mapped,Not Mapped,Not mapped,sce_YNL243W,YNL243W
Not Mapped,Not Mapped,Not mapped,sce_YDR515W,YDR515W
Not Mapped,Not Mapped,Not mapped,sce_YIL105C,YIL105C
Not Mapped,Not Mapped,Not mapped,sce_YBR077C,YBR077C
Not Mapped,Not Mapped,Not mapped,sce_YER180C-A,YER180C-A
Not Mapped,Not Mapped,Not mapped,sce_YLR139C,YLR139C
Not Mapped,Not Mapped,Not mapped,sce_YGR081C,YGR081C
Not Mapped,Not Mapped,Not mapped,sce_YDR189W,YDR189W
Not Mapped,Not Mapped,Not mapped,sce_YOR307C,YOR307C
Not Mapped,Not Mapped,Not mapped,sce_YOL034W,YOL034W
Not Mapped,Not Mapped,Not mapped,sce_YLR034C,YLR034C
Not Mapped,Not Mapped,Not mapped,sce_YGR229C,YGR229C
Not Mapped,Not Mapped,Not mapped,sce_YML058W,YML058W
Not Mapped,Not Mapped,Not mapped,sce_YKL079W,YKL079W
Not Mapped,Not Mapped,Not mapped,sce_YBR172C,YBR172C
Not Mapped,Not Mapped,Not mapped,sce_YDR525W-A,YDR525W-A
Not Mapped,Not Mapped,Not mapped,sce_YJL151C,YJL151C
Not Mapped,Not Mapped,Not mapped,sce_YDL123W,YDL123W
Not Mapped,Not Mapped,Not mapped,sce_YDR186C,YDR186C
Not Mapped,Not Mapped,Not mapped,sce_YLR065C,YLR065C
Not Mapped,Not Mapped,Not mapped,sce_YBR106W,YBR106W
Not Mapped,Not Mapped,Not mapped,sce_YGL115W,YGL115W
Not Mapped,Not Mapped,Not mapped,sce_YNL086W,YNL086W
Not Mapped,Not Mapped,Not mapped,sce_YMR322C,YMR322C
Not Mapped,Not Mapped,Not mapped,sce_YCR033W,YCR033W
Not Mapped,Not Mapped,Not mapped,sce_YPR101W,YPR101W
Not Mapped,Not Mapped,Not mapped,sce_YDR240C,YDR240C
Not Mapped,Not Mapped,Not mapped,sce_YGR013W,YGR013W
Not Mapped,Not Mapped,Not mapped,sce_YOR357C,YOR357C
Not Mapped,Not Mapped,Not mapped,sce_YJL036W,YJL036W
Not Mapped,Not Mapped,Not mapped,sce_YDR425W,YDR425W
Not Mapped,Not Mapped,Not mapped,sce_YOR353C,YOR353C
Not Mapped,Not Mapped,Not mapped,sce_YGL127C,YGL127C
Not Mapped,Not Mapped,Not mapped,sce_YDR006C,YDR006C
Not Mapped,Not Mapped,Not mapped,sce_YJL192C,YJL192C
Not Mapped,Not Mapped,Not mapped,sce_YLL021W,YLL021W
Not Mapped,Not Mapped,Not mapped,sce_YFL002C,YFL002C
Not Mapped,Not Mapped,Not mapped,sce_YEL031W,YEL031W
Not Mapped,Not Mapped,Not mapped,sce_YHR136C,YHR136C
Not Mapped,Not Mapped,Not mapped,sce_YPR133C,YPR133C
Not Mapped,Not Mapped,Not mapped,sce_YPL138C,YPL138C
Not Mapped,Not Mapped,Not mapped,sce_YOR148C,YOR148C
Not Mapped,Not Mapped,Not mapped,sce_YBR152W,YBR152W
Not Mapped,Not Mapped,Not mapped,sce_YDR464W,YDR464W
Not Mapped,Not Mapped,Not mapped,sce_YGL207W,YGL207W
Not Mapped,Not Mapped,Not mapped,sce_YER161C,YER161C
Not Mapped,Not Mapped,Not mapped,sce_YGR063C,YGR063C
Not Mapped,Not Mapped,Not mapped,sce_YML010W,YML010W
Not Mapped,Not Mapped,Not mapped,sce_YNL224C,YNL224C
Not Mapped,Not Mapped,Not mapped,sce_YIR012W,YIR012W
Not Mapped,Not Mapped,Not mapped,sce_YHR041C,YHR041C
Not Mapped,Not Mapped,Not mapped,sce_YER022W,YER022W
Not Mapped,Not Mapped,Not mapped,sce_YBR253W,YBR253W
Not Mapped,Not Mapped,Not mapped,sce_YDR308C,YDR308C
Not Mapped,Not Mapped,Not mapped,sce_YML034W,YML034W
Not Mapped,Not Mapped,Not mapped,sce_YDL133W,YDL133W
Not Mapped,Not Mapped,Not mapped,sce_YLR082C,YLR082C
Not Mapped,Not Mapped,Not mapped,sce_YGL097W,YGL097W
Not Mapped,Not Mapped,Not mapped,sce_YLR119W,YLR119W
Not Mapped,Not Mapped,Not mapped,sce_YPR032W,YPR032W
Not Mapped,Not Mapped,Not mapped,sce_YCL037C,YCL037C
Not Mapped,Not Mapped,Not mapped,sce_YNL189W,YNL189W
Not Mapped,Not Mapped,Not mapped,sce_YKL122C,YKL122C
Not Mapped,Not Mapped,Not mapped,sce_YKR092C,YKR092C
Not Mapped,Not Mapped,Not mapped,sce_YNL138W,YNL138W
Not Mapped,Not Mapped,Not mapped,sce_YKL218C,YKL218C
Not Mapped,Not Mapped,Not mapped,sce_YDR293C,YDR293C
Not Mapped,Not Mapped,Not mapped,sce_YHR066W,YHR066W
Not Mapped,Not Mapped,Not mapped,sce_YDR312W,YDR312W
Not Mapped,Not Mapped,Not mapped,sce_YKL124W,YKL124W
Not Mapped,Not Mapped,Not mapped,sce_YDR443C,YDR443C
Not Mapped,Not Mapped,Not mapped,sce_YLR250W,YLR250W
Not Mapped,Not Mapped,Not mapped,sce_YOR242C,YOR242C
Not Mapped,Not Mapped,Not mapped,sce_YLR369W,YLR369W
Not Mapped,Not Mapped,Not mapped,sce_YLR452C,YLR452C
Not Mapped,Not Mapped,Not mapped,sce_YNL309W,YNL309W
Not Mapped,Not Mapped,Not mapped,sce_YDR169C,YDR169C
Not Mapped,Not Mapped,Not mapped,sce_YCL032W,YCL032W
Not Mapped,Not Mapped,Not mapped,sce_YDL130W-A,YDL130W-A
Not Mapped,Not Mapped,Not mapped,sce_YGR008C,YGR008C
Not Mapped,Not Mapped,Not mapped,sce_YLR150W,YLR150W
Not Mapped,Not Mapped,Not mapped,sce_YLR375W,YLR375W
Not Mapped,Not Mapped,Not mapped,sce_YGL169W,YGL169W
Not Mapped,Not Mapped,Not mapped,sce_YMR039C,YMR039C
Not Mapped,Not Mapped,Not mapped,sce_YPL057C,YPL057C
Not Mapped,Not Mapped,Not mapped,sce_YML052W,YML052W
Not Mapped,Not Mapped,Not mapped,sce_YPL029W,YPL029W
Not Mapped,Not Mapped,Not mapped,sce_YDR346C,YDR346C
Not Mapped,Not Mapped,Not mapped,sce_YPL032C,YPL032C
Not Mapped,Not Mapped,Not mapped,sce_YHR181W,YHR181W
Not Mapped,Not Mapped,Not mapped,sce_YPL163C,YPL163C
Not Mapped,Not Mapped,Not mapped,sce_YDR320C,YDR320C
Not Mapped,Not Mapped,Not mapped,sce_YAR042W,YAR042W
Not Mapped,Not Mapped,Not mapped,sce_YDR395W,YDR395W
Not Mapped,Not Mapped,Not mapped,sce_YIL047C,YIL047C
Not Mapped,Not Mapped,Not mapped,sce_YPL105C,YPL105C
Not Mapped,Not Mapped,Not mapped,sce_YDL063C,YDL063C
Not Mapped,Not Mapped,Not mapped,sce_YCR030C,YCR030C
Not Mapped,Not Mapped,Not mapped,sce_YJL004C,YJL004C
Not Mapped,Not Mapped,Not mapped,sce_YBR261C,YBR261C
Not Mapped,Not Mapped,Not mapped,sce_YMR005W,YMR005W
Not Mapped,Not Mapped,Not mapped,sce_YCR060W,YCR060W
Not Mapped,Not Mapped,Not mapped,sce_YPR048W,YPR048W
Not Mapped,Not Mapped,Not mapped,sce_YGL232W,YGL232W
Not Mapped,Not Mapped,Not mapped,sce_YIL129C,YIL129C
Not Mapped,Not Mapped,Not mapped,sce_YMR028W,YMR028W
Not Mapped,Not Mapped,Not mapped,sce_YBR069C,YBR069C
Not Mapped,Not Mapped,Not mapped,sce_YOL020W,YOL020W
Not Mapped,Not Mapped,Not mapped,sce_YPL128C,YPL128C
Not Mapped,Not Mapped,Not mapped,sce_YEL048C,YEL048C
Not Mapped,Not Mapped,Not mapped,sce_YOR086C,YOR086C
Not Mapped,Not Mapped,Not mapped,sce_YNL087W,YNL087W
Not Mapped,Not Mapped,Not mapped,sce_YML072C,YML072C
Not Mapped,Not Mapped,Not mapped,sce_YHR003C,YHR003C
Not Mapped,Not Mapped,Not mapped,sce_YKL027W,YKL027W
Not Mapped,Not Mapped,Not mapped,sce_YBR044C,YBR044C
Not Mapped,Not Mapped,Not mapped,sce_YPL180W,YPL180W
Not Mapped,Not Mapped,Not mapped,sce_YMR291W,YMR291W
Not Mapped,Not Mapped,Not mapped,sce_YHR159W,YHR159W
Not Mapped,Not Mapped,Not mapped,sce_YER071C,YER071C
Not Mapped,Not Mapped,Not mapped,sce_YHR009C,YHR009C
Not Mapped,Not Mapped,Not mapped,sce_YJR116W,YJR116W
Not Mapped,Not Mapped,Not mapped,sce_YML081W,YML081W
Not Mapped,Not Mapped,Not mapped,sce_YIL039W,YIL039W
Not Mapped,Not Mapped,Not mapped,sce_YBL088C,YBL088C
Not Mapped,Not Mapped,Not mapped,sce_YGR099W,YGR099W
Not Mapped,Not Mapped,Not mapped,sce_YOR352W,YOR352W
Not Mapped,Not Mapped,Not mapped,sce_YBR123C,YBR123C
Not Mapped,Not Mapped,Not mapped,sce_YAL001C,YAL001C
Not Mapped,Not Mapped,Not mapped,sce_YGR047C,YGR047C
Not Mapped,Not Mapped,Not mapped,sce_YOR110W,YOR110W
Not Mapped,Not Mapped,Not mapped,sce_YLR178C,YLR178C
Not Mapped,Not Mapped,Not mapped,sce_YOR081C,YOR081C
Not Mapped,Not Mapped,Not mapped,sce_YLR237W,YLR237W
Not Mapped,Not Mapped,Not mapped,sce_YER063W,YER063W
Not Mapped,Not Mapped,Not mapped,sce_YHR167W,YHR167W
Not Mapped,Not Mapped,Not mapped,sce_YPR045C,YPR045C
Not Mapped,Not Mapped,Not mapped,sce_YHR005C-A,YHR005C-A
Not Mapped,Not Mapped,Not mapped,sce_YDR322C-A,YDR322C-A
Not Mapped,Not Mapped,Not mapped,sce_YBR091C,YBR091C
Not Mapped,Not Mapped,Not mapped,sce_YGR181W,YGR181W
Not Mapped,Not Mapped,Not mapped,sce_YJL143W,YJL143W
Not Mapped,Not Mapped,Not mapped,sce_YOR297C,YOR297C
Not Mapped,Not Mapped,Not mapped,sce_YGR033C,YGR033C
Not Mapped,Not Mapped,Not mapped,sce_YDL217C,YDL217C
Not Mapped,Not Mapped,Not mapped,sce_YNR017W,YNR017W
Not Mapped,Not Mapped,Not mapped,sce_YIL022W,YIL022W
Not Mapped,Not Mapped,Not mapped,sce_YPL063W,YPL063W
Not Mapped,Not Mapped,Not mapped,sce_YJL054W,YJL054W
Not Mapped,Not Mapped,Not mapped,sce_YJR135W-A,YJR135W-A
Not Mapped,Not Mapped,Not mapped,sce_YEL020W-A,YEL020W-A
Not Mapped,Not Mapped,Not mapped,sce_YGL145W,YGL145W
Not Mapped,Not Mapped,Not mapped,sce_YPR040W,YPR040W
Not Mapped,Not Mapped,Not mapped,sce_YLR327C,YLR327C
Not Mapped,Not Mapped,Not mapped,sce_YIL137C,YIL137C
Not Mapped,Not Mapped,Not mapped,sce_YOR252W,YOR252W
Not Mapped,Not Mapped,Not mapped,sce_YDL110C,YDL110C
Not Mapped,Not Mapped,Not mapped,sce_YER007C-A,YER007C-A
Not Mapped,Not Mapped,Not mapped,sce_YJR014W,YJR014W
Not Mapped,Not Mapped,Not mapped,sce_YMR269W,YMR269W
Not Mapped,Not Mapped,Not mapped,sce_YOR091W,YOR091W
Not Mapped,Not Mapped,Not mapped,sce_YDR117C,YDR117C
Not Mapped,Not Mapped,Not mapped,sce_YLR262C-A,YLR262C-A
Not Mapped,Not Mapped,Not mapped,sce_YOR052C,YOR052C
Not Mapped,Not Mapped,Not mapped,sce_YJR085C,YJR085C
Not Mapped,Not Mapped,Not mapped,sce_YPR098C,YPR098C
Not Mapped,Not Mapped,Not mapped,sce_YLR118C,YLR118C
Not Mapped,Not Mapped,Not mapped,sce_YDR107C,YDR107C
Not Mapped,Not Mapped,Not mapped,sce_YER113C,YER113C
Not Mapped,Not Mapped,Not mapped,sce_YDR105C,YDR105C
Not Mapped,Not Mapped,Not mapped,sce_YER175C,YER175C
Not Mapped,Not Mapped,Not mapped,sce_YGR260W,YGR260W
Not Mapped,Not Mapped,Not mapped,sce_YBL054W,YBL054W
Not Mapped,Not Mapped,Not mapped,sce_YKR010C,YKR010C
